Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:0qWoOHqTirzo59FQ9eoECH,"All I Did Was Dream of You (feat. The Marías)","All I Did Was Dream of You (feat. The Marías)","beabadoobee;The Marías",2026-03-12,223788,77,false,,2026-03-12T23:42:45Z,"bedroom pop","beabadoobee",0.408,0.541,9,-7.881,1,0.0269,0.118,0.00544,0.14,0.214,165.917,4
spotify:track:61OJxhoY3Ix50rYVKo8zRK,"Can I Call You Tonight?","Fuzzybrain","Dayglow",2019-11-14,278769,79,false,,2026-02-06T00:41:42Z,"indie rock","Very Nice Records",0.641,0.842,9,-7.27,1,0.0292,0.134,0.911,0.419,0.499,129.978,4
spotify:track:5euumi7eqEgmxvCIJw2pSp,"Hot Rod","Fuzzybrain","Dayglow",2019-11-14,204014,69,false,,2026-02-05T22:16:37Z,"indie rock","Very Nice Records",0.707,0.768,7,-7.072,1,0.0323,0.0279,0.000292,0.169,0.832,139.985,4
spotify:track:19Hg1UCZaCdpHB37L7x63X,"EVERYTHING","TEAM BABY","The Black Skirts",2017-05-30,293000,69,false,,2025-12-06T19:01:55Z,"k-rock,k-ballad","DOGGYRICH FOREVER, BESPOK.",0.54,0.373,6,-8.591,1,0.0278,0.651,0.927,0.146,0.387,119.843,4
spotify:track:3SeDS5sSoWnwAZvVgkdKzf,"Better in the Dark","Summer's Over","Jordana;TV Girl",2021-10-13,155500,82,false,,2025-12-06T19:01:39Z,"","Summer's Over",0.678,0.64,9,-7.486,1,0.0268,0.283,0.00067,0.682,0.701,90.058,4
spotify:track:2MvvoeRt8NcOXWESkxWn3g,"Ribs","Pure Heroine","Lorde",2013-09-27,258969,84,false,,2025-11-26T01:57:10Z,"","Universal Music New Zealand Limited",0.525,0.472,4,-9.277,1,0.0739,0.534,0.614,0.11,0.0424,127.945,4
spotify:track:17AnW24hC6ZU6P8VQwElH9,"Not the Only One","Melt","Not For Radio",2025-10-10,226553,64,false,,2025-11-20T21:25:37Z,"","Nice Life/Atlantic",0.539,0.428,0,-9.238,1,0.024,0.222,0.205,0.0587,0.192,74.683,4
spotify:track:4lIxdJw6W3Fg4vUIYCB0S5,"Style","1989","Taylor Swift",2014-10-27,231000,79,false,,2025-11-20T00:59:53Z,"","Taylor Swift",0.598,0.786,2,-5.572,1,0.0383,0.00253,0.0016,0.117,0.456,95.019,4
spotify:track:3hEfpBHxgieRLz4t3kLNEg,"About You","Being Funny In A Foreign Language","The 1975",2022-10-14,326490,89,false,,2025-11-20T00:42:12Z,"","Dirty Hit",0.416,0.762,2,-7.385,1,0.0279,0.312,0.804,0.0559,0.461,95.967,4
spotify:track:43rJxnkXh5fa841vweoXiL,"Get Bummed Out","All of Something","Remember Sports",2015-10-30,144981,44,false,,2025-11-16T03:15:02Z,"indie punk,midwest emo","Father/Daughter Records",0.201,0.91,11,-4.288,0,0.104,0.00074,0.0618,0.115,0.67,192.209,4
spotify:track:1LmN9SSHISbtp9LoaR5ZVJ,"Payphone","Overexposed","Maroon 5;Wiz Khalifa",2021-06-20,231386,72,true,,2025-11-13T15:20:26Z,"pop","Interscope Records*",0.739,0.756,4,-4.828,1,0.0393,0.0136,0,0.37,0.522,110.028,4
spotify:track:7yq4Qj7cqayVTp3FF9CWbm,"Riptide","Dream Your Life Away","Vance Joy",2014-09-08,204280,84,false,,2025-11-13T15:20:10Z,"folk pop","F-Stop Records/Atlantic",0.484,0.731,1,-6.694,1,0.0379,0.431,0,0.151,0.51,101.654,4
spotify:track:3QzAOrNlsabgbMwlZt7TAY,"Ballin' (with Roddy Ricch)","Perfect Ten","Mustard;Roddy Ricch",2019-06-28,180434,77,true,,2025-11-13T15:20:09Z,"melodic rap","10 Summers Records/Interscope Records",0.809,0.545,7,-6.678,1,0.0734,0.392,0,0.151,0.244,97.008,4
spotify:track:2ksyzVfU0WJoBpu8otr4pz,"METAMORPHOSIS","METAMORPHOSIS","INTERWORLD",2021-11-25,142839,77,true,,2025-11-13T15:20:06Z,"phonk,drift phonk,brazilian phonk","INTERWORLD",0.593,0.641,7,-12.727,0,0.0992,0.426,0.901,0.122,0.147,175.014,4
spotify:track:2iP3unJbxZvRuqyrS0ocZy,"Heartless (feat. Mustard)","THE GOAT","Polo G;Mustard",2020-05-15,204000,67,true,,2025-11-13T13:28:00Z,"","Columbia",0.776,0.64,7,-8.058,1,0.184,0.149,0,0.101,0.326,160.038,4
spotify:track:7eBqSVxrzQZtK2mmgRG6lC,"Murder on My Mind","I AM YOU","YNW Melly",2018-08-03,268434,80,true,,2025-11-13T13:27:44Z,"melodic rap","P2018",0.759,0.73,0,-7.985,0,0.0516,0.145,0.00000306,0.11,0.74,115.007,4
spotify:track:1lOe9qE0vR9zwWQAOk6CoO,"Ransom","We Love You Tecca","Lil Tecca",2019-08-30,131240,85,true,,2025-11-13T13:26:49Z,"melodic rap,rap","Republic Records",0.745,0.642,7,-6.257,0,0.287,0.0204,0,0.0658,0.226,179.974,4
spotify:track:4sjiIpEv617LDXaidKioOI,"223's (feat. 9lokknine)","223's (feat. 9lokknine)","YNW Melly;9lokknine",2019-08-09,176640,60,true,,2025-11-13T13:26:43Z,"melodic rap","300 Entertainment",0.932,0.547,0,-7.787,0,0.333,0.0388,0,0.0924,0.695,94.998,4
spotify:track:003vvx7Niy0yvhvHt4a68B,"Mr. Brightside","Hot Fuss","The Killers",2004,222973,95,false,,2025-11-13T04:34:55Z,"alternative rock","Island Records",0.352,0.911,1,-5.23,1,0.0747,0.00121,0,0.0995,0.236,148.033,4
spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1,"Party In The U.S.A.","The Time Of Our Lives","Miley Cyrus",2009-01-01,202066,82,false,,2025-11-13T01:33:33Z,"","Hollywood Records",0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,96.021,4
spotify:track:7ghKr0pCYyPPyp7t1FH8k4,"Les","Camp","Childish Gambino",2011-11-15,317293,88,true,,2025-11-09T23:55:46Z,"","Glassnote - VMG",0.543,0.674,1,-7.038,0,0.083,0.00654,0.000094,0.221,0.129,102.891,4
spotify:track:0eaVIYo2zeOaGJeqZ5TwYz,"No Pole","Love Sick (Deluxe)","Don Toliver",2023-02-28,187613,89,true,,2025-11-09T23:55:40Z,"","Cactus Jack / Atlantic",0.328,0.631,5,-5.169,0,0.0465,0.0714,0,0.567,0.382,85.262,4
spotify:track:0Cy7wt6IlRfBPHXXjmZbcP,"Love Me Like You Do","Fifty Shades Freed (Original Motion Picture Soundtrack)","Ellie Goulding",2018-02-09,253520,83,false,,2025-11-06T18:44:41Z,"","Republic/Universal/FSF",0.489,0.597,5,-6.633,0,0.0292,0.27,0,0.105,0.323,95.013,4
spotify:track:3s9eWdn8IymCPvVLcKpjww,"The Moon Song","The Moon Song","beabadoobee;Oscar Lang",2017-11-06,141040,62,false,,2025-10-30T18:07:23Z,"bedroom pop","Dirty Hit",0.405,0.0854,0,-15.488,1,0.0336,0.968,0.0121,0.139,0.148,93.768,4
spotify:track:4QKBJA0Wq3ReRFVHkgfEeu,"Outside - Slowed + Reverb","Outside (Slowed + Reverb)","skyemane;Aiden Music",2023-06-06,195082,56,false,,2025-10-30T14:40:56Z,"hypertechno,afro house,techno","skyemane",0.714,0.536,11,-10.084,0,0.0381,0.0614,0.0000256,0.0974,0.391,112.392,4
spotify:track:7oTth77HJhTFyHHI5jjrh9,"Counting Stars","Native (Standard)","OneRepublic",2013-01-01,257266,58,false,,2025-10-30T14:39:10Z,"","Mosley / Interscope",0.664,0.705,1,-4.972,0,0.0382,0.0654,0,0.118,0.477,122.016,4
spotify:track:0SiywuOBRcynK0uKGWdCnn,"Bad Romance","The Fame Monster (Deluxe Edition)","Lady Gaga",2009-11-05,294573,88,true,,2025-10-30T14:39:05Z,"art pop,pop","Interscope",0.695,0.921,0,-3.752,1,0.0363,0.00314,0.0000526,0.0842,0.714,119.007,4
spotify:track:0QkWikH5Z3U0f79T9iuF6c,"Judas","Born This Way","Lady Gaga",2011-01-01,249066,77,false,,2025-10-30T14:39:00Z,"art pop,pop","Interscope",0.661,0.937,10,-3.83,0,0.0744,0.000967,0.0000158,0.355,0.535,130.999,4
spotify:track:3GCL1PydwsLodcpv0Ll1ch,"You Belong With Me","Fearless","Taylor Swift",2008-11-11,231133,72,false,,2025-10-28T19:09:43Z,"","Taylor Swift",0.687,0.783,6,-4.44,1,0.0386,0.162,0.0000135,0.114,0.443,129.964,4
spotify:track:6GiCszfL4D2GlCU8tFU3sR,"Si Me Voy (with The Marías)","Si Me Voy (with The Marías)","Cuco;The Marías",2023-03-10,203219,65,false,,2025-10-22T00:17:02Z,"bedroom pop","Walk The Trail, Inc under exclusive license to Interscope Records",0.621,0.784,4,-8.29,1,0.0313,0.258,0.172,0.15,0.416,124.007,4
spotify:track:0cqrg8N4D0260NkHGUoS0z,"Puddles","Melt","Not For Radio",2025-10-10,324864,64,false,,2025-10-19T04:10:58Z,"","Nice Life/Atlantic",0.384,0.433,9,-11.112,1,0.0316,0.671,0.0998,0.082,0.146,182.015,4
spotify:track:6ra0162M1vgBI3Ams3r2SK,"Confidence","Premiers pas","Kim",2009-01-01,224360,76,false,,2025-10-15T04:24:37Z,"zouk,kompa,kizomba,french r&b","Section Zouk",0.557,0.802,10,-5.269,0,0.0895,0.533,0.0000111,0.101,0.551,175.835,4
spotify:track:47rCs1JJXC6AG20WKbyOUR,"Back To You","Melt","Not For Radio",2025-10-10,275842,67,false,,2025-10-14T19:07:52Z,"","Nice Life/Atlantic",0.481,0.353,8,-10.732,1,0.0274,0.704,0.0428,0.117,0.063,133.282,4
spotify:track:4Gg1tYCl7rWR4laKbdtPA4,"Daylight","Daylight","David Kushner",2023-04-14,212953,75,false,,2025-10-14T01:45:33Z,"","Miserable Music Group",0.508,0.43,2,-9.475,0,0.0335,0.83,0.000441,0.093,0.324,130.09,4
spotify:track:60F6pgM6H6miNr5AmjxwjL,"Fallen Star","Fallen Star","The Neighbourhood",2021-10-01,224938,76,false,,2025-10-12T14:31:26Z,"","Original Sin",0.603,0.551,10,-6.259,0,0.0304,0.0696,0.0976,0.192,0.439,75.001,4
spotify:track:1p80LdxRV74UKvL8gnD7ky,"Blank Space","1989","Taylor Swift",2014-10-27,231826,78,false,,2025-10-10T00:40:34Z,"","Taylor Swift",0.753,0.678,5,-5.421,1,0.0644,0.085,0.00000164,0.13,0.583,96.006,4
spotify:track:5q920mKlVFvIoBgi8He9y6,"Shelter","Shelter","silent collision",2025-09-29,121389,27,false,,2025-10-08T23:37:18Z,"dark ambient,slowcore","silent collision",0.343,0.13,0,-21.736,1,0.0363,0.822,0.844,0.0864,0.0383,95.145,3
spotify:track:4pwJ6OujVQL3IpCr8KeXIg,"Nobody New","Back To Me","The Marías",2025-04-04,215200,71,false,,2025-10-08T02:15:43Z,"bedroom pop","Nice Life/Atlantic",0.648,0.462,6,-10.491,0,0.0258,0.897,0.193,0.117,0.48,77.007,4
spotify:track:5P9PQR7CM5YPEU2I3EypWM,"ABQ","Superclean, Vol. II","The Marías",2018-09-28,311035,59,false,,2025-10-08T02:14:22Z,"bedroom pop","Superclean Records",0.54,0.307,4,-16.191,0,0.0294,0.821,0.594,0.108,0.175,136.991,4
spotify:track:1mbuSss0OVqfS00y7yCNCZ,"Ruthless","Superclean, Vol. II","The Marías",2018-09-28,247455,64,false,,2025-10-08T02:14:17Z,"bedroom pop","Superclean Records",0.672,0.436,9,-11.743,1,0.0326,0.71,0.147,0.117,0.557,105.003,4
spotify:track:2EPuv7zyLpFqReJoYrIFzm,"Jupiter","Jupiter","The Marías",2020-03-20,191888,63,false,,2025-10-08T02:14:08Z,"bedroom pop","Superclean Records",0.407,0.412,0,-11.794,1,0.0285,0.354,0.0000374,0.0735,0.562,179.836,4
spotify:track:4raL05JS5aNmXwClc2ATA8,"Fog as a Bullet","CINEMA","The Marías",2021-06-25,177013,61,false,,2025-10-08T02:13:45Z,"bedroom pop","Nice Life/Atlantic",0.625,0.149,6,-16.051,1,0.0296,0.913,0.06,0.185,0.193,105.062,3
spotify:track:5XHgo8eXtKTK0xLKMNiOll,"Out for the Night - Live","Out for the Night (Live)","The Marías",2019-12-11,293683,58,false,,2025-10-08T02:12:58Z,"bedroom pop","Superclean Records",0.471,0.198,1,-14.287,1,0.0501,0.826,0.0043,0.199,0.203,116.869,3
spotify:track:02wNtFxlr9dLmZXKT5TIF5,"Over the Moon","Superclean, Vol. II","The Marías",2018-09-28,182900,71,false,,2025-10-07T14:13:59Z,"bedroom pop","Superclean Records",0.684,0.232,0,-13.249,1,0.0297,0.86,0.404,0.135,0.387,73.518,4
spotify:track:3vxvz0JoRDvnx2jG9oPljA,"Love You Anyway","Submarine","The Marías",2024-05-31,237133,73,false,,2025-10-01T00:25:20Z,"bedroom pop","Nice Life/Atlantic",0.737,0.457,6,-9.132,1,0.0511,0.531,0.332,0.0881,0.915,144.031,4
spotify:track:6pidBSO5ksTA9f5GAHR5eQ,"Snowpath","Jonah Yano & The Heavy Loop","Jonah Yano;Clairo",2024-10-04,133000,38,false,,2025-10-01T00:25:06Z,"bedroom pop","Innovative Leisure",0.528,0.372,3,-7.335,1,0.0368,0.927,0.408,0.16,0.164,119.255,4
spotify:track:44gFwrrDdUolqFdpYPazll,"you were in my dream","you were in my dream","thetonysofar",2024-02-15,156038,45,false,,2025-08-25T15:22:49Z,"slowcore","5779799 Records DK",0.717,0.152,5,-20.299,1,0.0441,0.949,0.882,0.114,0.6,119.895,4
spotify:track:6whOApl6TgeCGRwMM52tkl,"theres this girl","i'll be okay","sign crushes motorist",2022-08-05,297875,64,false,,2025-08-25T15:22:38Z,"slowcore","sign crushes motorist",0.612,0.134,9,-25.029,1,0.035,0.987,0.898,0.102,0.163,80.04,4
spotify:track:2wuE0xt20E6cB4PAXOmE5v,"Jonny (Reprise)","Atlanta Millionaires Club","Faye Webster",2019-05-24,120120,66,false,,2025-08-23T02:29:37Z,"","Secretly Canadian",0.317,0.512,6,-9.92,1,0.0363,0.0785,0.543,0.129,0.203,79.995,3
spotify:track:6oP8iOWmJkwsm4yjDpSbhv,"Kind Of","I Know I'm Funny haha","Faye Webster",2021-06-25,325053,65,false,,2025-08-23T02:29:36Z,"","Secretly Canadian",0.632,0.445,10,-9.73,1,0.0288,0.145,0.319,0.121,0.452,102.788,4
spotify:track:0uphGVj1uIticJK6gb2WnO,"Hurts Me Too","Atlanta Millionaires Club","Faye Webster",2019-05-24,201120,65,false,,2025-08-23T02:29:35Z,"","Secretly Canadian",0.464,0.299,5,-11.424,1,0.0275,0.105,0.261,0.0911,0.116,95.548,3
spotify:track:5sGGlfbqdGlJr3ZMMjODoy,"She Won't Go Away","Faye Webster","Faye Webster",2017-05-12,185646,70,false,,2025-08-23T02:29:34Z,"","Secretly Canadian",0.71,0.394,9,-9.306,1,0.0295,0.309,0.00000257,0.105,0.447,92.977,4
spotify:track:5tuBenbZ1Or9xENTyOKoGC,"Jonny","Atlanta Millionaires Club","Faye Webster",2019-05-24,226506,73,false,,2025-08-23T02:29:30Z,"","Secretly Canadian",0.609,0.232,6,-11.989,1,0.0272,0.417,0.0187,0.107,0.27,79.821,3
spotify:track:2VYnlKxB8jpbCeLUjQsebc,"In A Good Way","I Know I'm Funny haha","Faye Webster",2021-06-25,224680,75,false,,2025-08-23T02:29:29Z,"","Secretly Canadian",0.587,0.286,9,-8.839,1,0.0315,0.185,0.0288,0.214,0.302,71.123,4
spotify:track:3cxZT78mZDyLsLPJKcTu3U,"Right Side of My Neck","Atlanta Millionaires Club","Faye Webster",2019-05-24,153320,72,false,,2025-08-23T02:29:29Z,"","Secretly Canadian",0.716,0.515,1,-9.073,1,0.0261,0.00116,0.000249,0.326,0.315,117.039,4
spotify:track:7hNPcyHhNYLCtTFa5bxvX1,"A Dream With a Baseball Player","I Know I'm Funny haha","Faye Webster",2021-06-25,221186,66,false,,2025-08-23T02:29:20Z,"","Secretly Canadian",0.617,0.371,1,-10.364,1,0.0356,0.488,0.00582,0.069,0.588,139.931,4
spotify:track:5mtTAScDytxMMqZj14NmlN,"love.","0.1 flaws and all.","wave to earth",2023-04-20,307750,80,false,,2025-08-22T21:00:57Z,"","WAVY",0.319,0.391,2,-9.758,1,0.0298,0.649,0.296,0.279,0.251,61.922,4
spotify:track:09RamrocZneYcLYLRIxYha,"Steeeam","Shelly","Shelly",2020-10-30,170892,73,false,,2025-08-22T21:00:28Z,"lo-fi indie","Orange Hill Records",0.817,0.763,5,-11.014,0,0.0373,0.546,0.158,0.124,0.923,120.034,4
spotify:track:6iGT4CugvKIPPee1BfNRTp,"Cuckoo Ballet - Interlude","A Matter of Time","Laufey",2025-08-22,219533,57,false,,2025-08-22T19:22:41Z,"","Vingolf Recordings",0.161,0.17,2,-13.696,0,0.0372,0.93,0.828,0.279,0.0851,81.568,4
spotify:track:53x1Wib1wn4GnKZHhQcU41,"Rooster","Guitar","Mac DeMarco",2025-08-22,145366,46,false,,2025-08-22T19:22:15Z,"indie,lo-fi indie","Mac Demarco, LLC",0.855,0.316,11,-11.88,0,0.0365,0.677,0.0447,0.111,0.508,112.269,4
spotify:track:4m29PyiwrsG3ycQr3R1P3T,"Holy","Guitar","Mac DeMarco",2025-08-22,144773,49,false,,2025-08-22T19:22:14Z,"indie,lo-fi indie","Mac Demarco, LLC",0.915,0.384,6,-11.166,1,0.0482,0.517,0.237,0.0879,0.711,135.925,4
spotify:track:0fzFk0LHgTmGm7JAWcr9Xs,"Knockin","Guitar","Mac DeMarco",2025-08-22,140706,45,false,,2025-08-22T19:22:11Z,"indie,lo-fi indie","Mac Demarco, LLC",0.9,0.285,3,-11.286,1,0.036,0.391,0.177,0.233,0.403,138.784,4
spotify:track:3FZ31x8WWKZ2TcMsGaSBYe,"Punishment","Guitar","Mac DeMarco",2025-08-22,120960,54,false,,2025-08-22T19:22:09Z,"indie,lo-fi indie","Mac Demarco, LLC",0.82,0.311,1,-11.3,0,0.0615,0.66,0.0881,0.132,0.477,144.315,4
spotify:track:6axkr9JOY2H1hdQSG9dY7m,"Nothing At All","Guitar","Mac DeMarco",2025-08-22,196986,46,false,,2025-08-22T19:22:07Z,"indie,lo-fi indie","Mac Demarco, LLC",0.844,0.303,5,-10.457,1,0.0345,0.72,0.0000216,0.242,0.509,145.565,4
spotify:track:5jUTUtASaCSvod7opmnTlH,"Home","Guitar","Mac DeMarco",2025-08-22,131906,50,false,,2025-08-22T19:22:06Z,"indie,lo-fi indie","Mac Demarco, LLC",0.782,0.238,9,-10.501,1,0.0355,0.781,0.0000631,0.156,0.472,124.736,4
spotify:track:58yz3lbCHxj18jsbwkQEyz,"Rock And Roll","Guitar","Mac DeMarco",2025-08-22,182360,47,false,,2025-08-22T19:22:04Z,"indie,lo-fi indie","Mac Demarco, LLC",0.814,0.441,2,-10.001,0,0.0264,0.612,0.139,0.149,0.565,142.862,4
spotify:track:0dk7LIwrm1npm6UwEssQEh,"Terror","Guitar","Mac DeMarco",2025-08-22,183800,53,false,,2025-08-22T19:22:01Z,"indie,lo-fi indie","Mac Demarco, LLC",0.888,0.208,3,-10.104,0,0.0342,0.779,0.000348,0.116,0.556,136.559,4
spotify:track:6ocId35dCVd9zmrzb6vnO5,"Nightmare","Guitar","Mac DeMarco",2025-08-22,136933,54,false,,2025-08-22T19:21:59Z,"indie,lo-fi indie","Mac Demarco, LLC",0.846,0.309,2,-12.501,0,0.0342,0.84,0.0575,0.151,0.429,79.187,4
spotify:track:5A6xiYvuRA76qdjr5fjjGw,"Phantom","Guitar","Mac DeMarco",2025-08-22,110173,57,false,,2025-08-22T19:21:56Z,"indie,lo-fi indie","Mac Demarco, LLC",0.887,0.259,7,-11.928,1,0.0404,0.814,0.339,0.0797,0.454,126.336,4
spotify:track:62SETCvD0iipMHXaopBk4a,"Sweeter","Guitar","Mac DeMarco",2025-08-22,179253,57,false,,2025-08-22T19:21:54Z,"indie,lo-fi indie","Mac Demarco, LLC",0.812,0.438,2,-10.672,0,0.0337,0.733,0.346,0.113,0.531,147.157,4
spotify:track:66ALMWldXUZziIOSDv9jYB,"Shining","Guitar","Mac DeMarco",2025-08-22,188013,56,false,,2025-08-22T19:21:52Z,"indie,lo-fi indie","Mac Demarco, LLC",0.796,0.278,8,-10.104,1,0.0282,0.78,0.0106,0.162,0.696,76.64,4
spotify:track:3t6vhRYuIpX4zlHCTC2h1d,"under the mat","I Barely Know Her","sombr",2025-08-22,284642,67,false,,2025-08-22T19:21:38Z,"","Warner Records",0.46,0.896,0,-2.986,1,0.0595,0.112,0.00000101,0.139,0.33,119.952,4
spotify:track:261jWBGVjAGH4SuOEVLlvO,"come closer","I Barely Know Her","sombr",2025-08-22,194004,72,false,,2025-08-22T19:21:28Z,"","Warner Records",0.537,0.905,8,-3.763,1,0.0425,0.0215,0.00000778,0.24,0.572,122.992,4
spotify:track:0KtV18BLmyIOYHCSISmVl9,"canal street","I Barely Know Her","sombr",2025-08-22,302408,67,false,,2025-08-22T19:21:14Z,"","Warner Records",0.433,0.78,6,-3.72,1,0.0333,0.251,0.00000569,0.0945,0.25,136.739,4
spotify:track:5Lfdb0KKLWKEns27p20uYt,"i wish i knew how to quit you","I Barely Know Her","sombr",2025-08-22,232375,75,false,,2025-08-22T19:21:07Z,"","Warner Records",0.263,0.852,7,-3.963,1,0.0626,0.214,0.175,0.238,0.379,154.55,3
spotify:track:05od2qm2MTSKCHxy1GBp5W,"12 to 12","I Barely Know Her","sombr",2025-08-22,242903,90,false,,2025-08-22T19:21:05Z,"","Warner Records",0.659,0.898,11,-2.578,0,0.0526,0.0134,0.00000502,0.0971,0.511,123.992,4
spotify:track:2pQoErkcTbLdQLnUtMYvuZ,"crushing","I Barely Know Her","sombr",2025-08-22,207334,77,false,,2025-08-22T19:21:03Z,"","Warner Records",0.56,0.902,0,-4.698,0,0.0514,0.026,0.0000985,0.106,0.604,110.96,4
spotify:track:3rPtS4nfpy7PsARctAWpzd,"Best Friend","Best Friend","Rex Orange County",2017-01-25,262231,80,true,,2025-08-21T18:09:01Z,"bedroom pop","Rex Orange County",0.576,0.714,6,-5.247,1,0.0595,0.395,0,0.115,0.321,144.981,4
spotify:track:7lypOC2Al9QjcPyx3yh9VU,"Take Me Out - Bossa Nova Version","Take Me Out (Bossa Nova Version)","if we were lakes",2025-02-13,92255,1,false,,2025-08-20T02:42:35Z,"","302 Records",0.74,0.178,8,-12.333,1,0.046,0.94,0,0.211,0.708,133.232,4
spotify:track:429NtPmr12aypzFH3FkN9l,"Coffee","Coffee","beabadoobee",2017-11-04,126824,75,false,,2025-08-20T01:24:51Z,"bedroom pop","Dirty Hit",0.532,0.137,9,-18.208,1,0.0717,0.982,0.962,0.112,0.301,118.734,4
spotify:track:75IQVo8hqI1iwVZyvkN2VT,"Show Me How","Show Me How","Men I Trust",2018-02-28,215110,81,false,,2025-08-20T01:24:34Z,"bedroom pop,indie pop,dream pop","Indie",0.791,0.271,5,-11.959,1,0.0431,0.672,0.543,0.102,0.564,166.002,4
spotify:track:1PqiPSxaMyH0EaV5fu2KQy,"Airplane Mode","Holo","Limbo",2018-01-07,164000,5,true,,2025-08-20T01:24:26Z,"","limbo sounds",0.637,0.298,4,-13.683,0,0.206,0.883,0.172,0.108,0.059,119.903,4
spotify:track:71BWZa1liIRyUiuJ3MB66o,"I Know You","Faye Webster","Faye Webster",2017-05-12,251666,78,false,,2025-08-20T01:24:22Z,"","Secretly Canadian",0.454,0.385,10,-12.849,1,0.0313,0.287,0.0000997,0.0616,0.144,154.918,4
spotify:track:0E0DRHf5PfMeor0ZCwB3oT,"Otro Atardecer","Un Verano Sin Ti","Bad Bunny;The Marías",2022-05-06,244444,83,false,,2025-08-15T16:01:56Z,"reggaeton,trap latino,latin,urbano latino,bedroom pop","Rimas Entertainment LLC",0.777,0.595,2,-6.79,1,0.0375,0.59,0.00139,0.0669,0.546,108.02,4
spotify:track:4E0P1xs3JNmsNr5c5nFTZJ,"Back To Me","Back To Me","The Marías",2025-04-04,214800,80,false,,2025-08-15T16:01:47Z,"bedroom pop","Nice Life/Atlantic",0.456,0.488,9,-8.518,1,0.0275,0.469,0.0326,0.123,0.244,143.827,4
spotify:track:3BUc2A0MJ53FHwiy3eohBt,"Nobody New","Nobody New","The Marías",2025-04-02,215200,79,false,,2025-08-15T16:01:40Z,"bedroom pop","Nice Life/Atlantic",0.648,0.462,6,-10.491,0,0.0258,0.897,0.193,0.117,0.48,77.007,4
spotify:track:1DpC4L3JjsGRW7y6eTHaMj,"Ojos Tristes (with The Marías)","I Said I Love You First","Selena Gomez;benny blanco;The Marías",2025-03-19,201920,74,false,,2025-08-15T16:01:33Z,"bedroom pop","SMG Music LLC & Friends Keep Secrets under exclusive license to Interscope Records",0.665,0.639,8,-7.151,1,0.0296,0.709,0.0221,0.203,0.706,110.01,4
spotify:track:4gtIYSYu8u2ItBqrhCaChL,"Paranoia","Submarine","The Marías",2024-05-31,231786,75,false,,2025-08-15T16:01:10Z,"bedroom pop","Nice Life/Atlantic",0.688,0.639,1,-7.992,1,0.0299,0.441,0.5,0.0753,0.773,120.039,4
spotify:track:4zyHmSSneytuFEdU2TbU7w,"unknown feelings","unknown feelings","Novulent",2023-05-17,134627,71,false,,2025-08-08T19:41:53Z,"shoegaze","The Royals",0.45,0.485,1,-9.296,0,0.0281,0.889,0.933,0.109,0.197,164.037,4
spotify:track:2EIUQkawLEdWDytIL0mQV8,"Who are you?","Who are you?","Saga Faye",2024-11-28,151979,67,false,,2025-08-07T18:20:24Z,"","Universal-Island Records Ltd.",0.721,0.53,2,-7.367,0,0.0304,0.852,0.00177,0.109,0.162,108.125,4
spotify:track:5Yx9t9RgATAtYoHN8gbRM0,"Fool","Next Thing","Frankie Cosmos",2016-04-01,124021,72,false,,2025-08-07T05:21:15Z,"bedroom pop","Bayonet Records",0.511,0.435,9,-10.254,1,0.0408,0.301,0.000082,0.255,0.343,120.207,4
spotify:track:3yXJjux4ngdBID25f0QIui,"Mimi's Delivery Service","Mimi's Delivery Service","Good Kid",2023-03-17,178924,69,false,,2025-08-07T04:05:13Z,"","Good People Record Co.",0.491,0.988,1,-3.848,0,0.0402,0.000356,0.00000855,0.25,0.873,102.461,4
spotify:track:43MifzVnh8W3jJN0xqU9jR,"Wasted Summers","Wasted Summers","juju<3",2023-07-12,130384,71,false,,2025-08-07T03:34:45Z,"","Not Fit For Society",0.633,0.643,0,-8.122,1,0.0252,0.106,0.00831,0.78,0.472,103.842,4
spotify:track:3SWbqLBIOTUhpLhOOKaeSB,"The Night We Met","The Night We Met","Lord Huron",2015-02-09,208226,59,false,,2025-08-07T03:20:06Z,"","Lord Huron",0.44,0.378,2,-9.545,1,0.045,0.968,0.272,0.639,0.105,174.121,3
spotify:track:7LPGJhkRDEW6KopWhD8DbX,"Roi","Euphories","Videoclub;Adèle Castillon;Mattyeux",2021-01-29,224226,76,false,,2025-08-07T00:51:37Z,"french indie pop,french pop","Petit Lion Productions",0.705,0.467,9,-9.261,1,0.0343,0.564,0.00107,0.0969,0.27,107.993,4
spotify:track:0PZ04XgQ14FmKZBg3Gxlhr,"Radio","Born To Die (Deluxe Version)","Lana Del Rey",2011-01-01,214586,51,true,,2025-08-06T21:25:37Z,"","Polydor Records",0.449,0.837,2,-5.248,1,0.057,0.223,0.0000299,0.0878,0.207,75.033,4
